20291	14739
20291	24404
8899	1625
8899	7427
8899	13757
13519	1523
13519	6116
10080	17660
10080	30543
19251	13540
19251	16440
19251	24504
19251	27856
13870	21783
13870	30053
13870	30420
20185	11601
20185	13792
20185	24336
15292	1650
15292	9212
15292	25692
17812	97
17812	13954
17812	15369
7004	6480
7004	18387
7004	25427
7004	30164
7004	31233
14239	275
14239	367
14239	2201
14239	5353
14239	26772
5486	2200
5486	3548
5486	7415
24745	7989
24745	14930
24745	19071
24745	21450
20313	15723
20313	17100
2867	25467
2867	26355
20673	25014
22868	23067
22868	27066
22868	27169
5411	3884
5411	10936
5411	14459
5411	16363
5411	30430
11684	5970
11684	9982
21640	3294
21640	6120
13122	5793
13122	13352
10944	25268
10944	29702
19712	10414
19712	14354
19712	14930
19712	21536
19432	208
19432	22621
19432	25692
18534	6230
18534	18928
18534	20064
15791	1205
15791	18393
15791	20440
15791	21403
6393	7150
6393	13248
6393	28221
16835	423
16835	19269
16835	31845
3931	5033
3931	6680
4872	14161
4872	16981
4872	18050
23569	3645
23569	20242
23569	27797
5152	3884
5152	6661
5152	30943
22113	2087
22113	11479
22113	14971
3980	6661
3980	7867
3980	16176
3980	20666
2126	3676
2126	3991
2126	22207
5734	1476
5734	8928
5734	28770
22381	12572
22381	18340
19904	11148
19904	24473
19904	24831
13592	15387
7071	7255
7071	8366
7071	12409
20138	1558
20138	5352
20138	18830
2344	19630
10941	467
10941	5799
3942	15651
3942	28175
3942	29157
11805	7829
11805	10654
11805	18333
11805	25174
20347	3738
20347	10428
20347	29085
13414	5104
13414	21898
13414	30116
7914	2737
7914	11738
7914	15621
11384	8300
11384	17914
11384	19597
22628	3100
22628	3645
22628	15076
17834	2072
17834	18123
17834	19890
17834	23830
7719	1432
7719	6617
7719	12092
7719	21174
16793	3056
16793	7297
16793	11968
16793	13183
16793	27819
13937	18743
13937	23971
13937	29544
14826	11115
14826	19594
14826	25701
13637	9948
13637	14635
13637	17276
13637	29392
6340	11941
6340	22616
24087	23549
24087	24648
23905	6786
23905	7794
23905	20499
15244	3884
15244	11482
15244	14534
15244	27387
2568	5131
2568	22036
20712	1495
20712	8512
20712	19630
7284	520
7284	1767
7284	15664
7284	23931
5848	8194
5848	14526
5848	17784
628	1499
628	1736
628	5360
628	25136
628	29620
10987	5857
10987	6400
10987	8826
15006	19968
15006	29533
2792	3999
2792	13701
2792	14080
2792	15118
10916	8707
10916	30140
10916	30296
4561	2974
4561	5033
4561	6661
2096	24944
2096	26767
2096	27190
9676	14722
9676	15694
9676	27989
6044	13024
6044	14577
3695	16092
3695	16253
3695	20038
13574	3868
13574	10114
22146	7211
22146	18510
22146	19614
22146	21240
6524	1950
6524	5702
6524	28959
23028	2374
23028	8417
23028	17423
8702	19562
8702	22901
22141	9943
22141	16105
22141	24903
22141	26393
7814	2030
7814	3606
7814	29482
7814	31028
1070	927
1070	2640
1070	23957
24059	17592
24059	21543
24059	22345
24059	25434
18478	13194
18478	24544
6720	19327
6720	19921
6720	22268
15759	1613
15759	2502
15759	7903
14510	22453
3823	9364
3823	12986
3823	22757
3823	24352
1686	546
1686	16891
1686	21732
1686	29482
20760	2441
20760	5900
20760	6515
20760	20426
20760	23932
6855	2867
6855	5033
6855	6916
1269	3250
1269	10297
15942	1650
15942	21946
15942	27479
15942	29657
15336	7420
15336	25123
11539	16811
11539	18896
11539	28846
23093	7329
23093	22777
11587	13425
11587	28319
11587	30246
9106	7626
9106	14948
9106	19761
9106	26142
19085	9348
19085	14286
19085	30445
14117	8074
14117	12572
5315	2337
5315	14271
5315	19410
5315	29511
11875	1274
11875	5849
11875	10040
11875	26685
7145	6530
7145	16608
8906	3431
8906	4054
8906	22243
4062	11563
4062	23748
4062	28689
2379	4464
2379	8263
2379	12382
19169	11996
1194	177
1194	341
1194	9703
5674	19372
10072	3437
10072	19791
12700	5946
12700	16734
12700	31319
3634	19039
3634	30521
13230	9219
13230	17963
13230	24517
13230	31387
13230	31405
11073	13069
11073	13389
11073	19914
11073	24717
11073	29033
5132	15911
5132	29317
9126	3178
9126	15174
9126	25904
9126	27907
9126	31744
12575	9389
12575	22046
12575	28576
11375	3628
11375	17679
14850	3747
14850	20483
14850	29451
24191	6296
24191	16853
24191	21196
3046	22965
5231	2526
5231	8108
5231	26078
18728	4743
18728	12977
18728	24953
18728	25275
3048	2538
3048	3050
3048	21927
9222	4578
9222	17199
9222	17828
2109	3813
6172	2784
6172	8909
6172	19321
6172	28312
112	3437
112	14068
112	18571
112	20023
15289	5042
15289	20443
23497	7388
23497	10660
23497	29996
13625	21631
13625	22649
13753	14706
13753	15985
13753	26568
19017	12095
19017	12625
19017	15244
19017	17484
23351	15698
23351	26148
19619	17131
19619	18984
8263	2127
8263	6836
8263	15726
8263	26296
15688	5746
15688	24784
18394	23897
18394	30118
515	6805
515	16342
12011	1530
12011	1906
12011	22488
12011	28541
23816	8213
23816	13148
23816	25310
8310	6638
8310	26419
6926	11025
6926	21953
6926	23886
6926	25926
7463	14293
7463	21812
7463	23237
7463	28461
10967	10554
10967	16482
8588	19991
8588	20402
20889	1863
20889	3437
20889	12705
20889	26767
5914	4929
5914	22180
5914	22481
12633	7632
12633	12320
7115	11389
7115	15142
7115	25998
7115	28246
21458	13123
21458	27893
21458	27981
23897	1672
23897	14864
23897	25094
23897	26110
20151	3437
20151	6179
20151	6180
20151	8412
20151	15576
22733	6996
22733	14929
22733	15282
22733	22673
9249	7255
9249	13555
9249	14368
9249	15114
9249	30543
6019	15026
6019	18743
6019	20854
4657	22542
4657	25046
4657	31308
14551	7490
14551	9123
14551	21998
14551	25448
8991	12936
8991	19832
23803	11749
8223	367
8223	17125
8223	22685
8223	27676
5618	941
5618	6301
5618	21478
5627	13952
5627	14787
5627	15387
5627	29392
5627	30230
1860	335
1860	20191
20684	2706
20684	3776
20684	16788
20684	22803
20684	27489
20523	11927
20523	27048
7982	9256
7982	17118
7982	19119
5076	18375
5076	24918
5076	31659
19585	13497
22758	697
22758	6760
22758	10538
22758	10880
20330	86
20330	11470
20330	28736
18313	8108
18313	10974
18313	11656
18313	19732
16918	3294
16918	18393
16918	26068
16918	26435
10320	17452
10320	18612
10320	19805
10320	20903
10320	25692
20472	11719
20472	23737
20472	26958
20472	30676
21535	1410
21535	21943
21535	24617
15886	6620
15886	11555
15886	27076
21800	1517
21800	7106
21800	13024
21800	23710
6433	6002
6433	18532
6433	30558
6433	31605
19731	11306
19731	15348
19731	19331
19682	131
19682	13654
19682	20419
24461	4736
24461	21692
24461	22481
24461	23120
3415	5962
3415	14273
3415	16972
3415	17417
3415	30583
23200	2164
23200	11476
23200	26273
7991	6353
7991	12377
7991	13511
7991	22555
7991	24624
5831	2011
5831	3886
5831	11297
5831	20264
23363	12825
23363	15436
23363	24904
23363	25137
4775	951
4775	4092
4775	11018
4699	3360
4699	6316
4699	8025
4699	19924
17998	16702
17998	28736
17998	29628
4666	8927
4666	18393
12094	4418
12094	19893
12094	24889
19861	6124
19861	9695
19861	14443
19861	28744
20142	1324
20142	11058
20142	20107
20142	24089
8415	4615
8415	19498
8415	26178
8534	976
8534	4441
8534	14930
8534	15217
10824	24821
10824	29255
10824	31550
4171	13911
4171	14733
7826	3437
7826	12159
7826	17825
73	21565
73	22552
20091	26098
20091	28042
20091	30266
16995	3539
16995	19585
21481	5625
10127	10199
10127	17828
10127	21922
19195	12813
19195	21783
19195	25273
12589	8135
12589	11539
12589	16724
12589	18788
17303	5270
17303	19246
17303	26326
17303	30895
11854	24121
11854	28483
24239	5440
24239	18540
24239	24113
10418	3859
10418	8190
10418	11659
10418	19982
11249	24311
11249	24900
127	275
127	351
127	6823
127	7249
3961	10812
3961	15747
6257	5637
6257	9577
10321	11748
10321	27124
19000	7400
19000	20713
19000	24117
19000	29815
6015	7854
6015	22379
1337	6924
1337	21418
1337	21916
1337	24277
15573	13238
15573	14600
15573	30764
4341	2993
4341	7984
4341	26094
4341	27403
19188	283
19188	5939
19188	30025
9347	4858
9347	8263
9347	16438
9347	20791
10456	10846
10456	22104
9375	2797
9375	13991
9375	17571
9375	28168
1430	13250
1430	21073
1430	27631
22902	13122
22902	19722
22902	23890
22902	27503
7954	1208
7954	4736
7954	31495
14836	5458
14836	12781
14836	23333
12820	7490
12820	8108
12820	17191
12820	19929
12820	30819
8179	527
8179	14787
8179	23325
8179	29393
11622	5246
11622	21350
11622	29387
20528	7388
20528	12054
7469	11292
7469	16510
7333	3
7333	3437
7333	22205
16696	976
16696	2843
16696	12908
3027	19410
3027	24195
3027	26494
18570	1565
18570	26598
16095	4041
16095	8610
16095	20740
23301	6016
23301	18146
23301	22362
23301	28961
14498	7867
14498	8394
14498	13169
20751	14294
20751	20805
20751	24119
20751	30183
20044	5913
23338	4621
23338	22240
23338	23374
12510	3250
12510	15047
12510	23286
3916	2016
3916	8613
3916	26097
3916	31363
10558	22634
10558	29482
21152	892
21152	5732
21152	22436
21152	29763
23866	3257
1950	4115
1950	23830
1950	24476
15559	9635
15559	17490
15559	19333
302	3471
302	4310
302	7000
302	15174
9742	2017
9742	13564
9742	25856
18582	2732
18582	27915
7669	4388
7669	17570
7669	24119
1908	1500
1908	13677
1908	18571
1908	31606
4125	13380
4125	13857
4125	14930
4125	21630
21596	4611
21596	15358
10067	19632
10067	19762
10067	20748
10067	27773
24705	13504
24705	25535
24705	27565
4057	1148
4057	10454
4057	11372
4057	15442
4057	24673
10141	2355
10141	5913
10141	6872
10141	28961
21531	10107
21531	21971
766	14052
766	21970
14008	2241
14008	4104
14008	31248
5846	1293
4850	3939
4850	10218
4850	26184
23453	11645
23453	29797
7828	19410
7828	30985
7828	31004
18923	11019
18923	22961
17093	6809
17093	7559
17093	25427
1944	8380
1944	21514
8202	3474
8202	12607
8202	14690
8202	15736
17162	4418
17162	10109
17162	26438
23670	3437
23670	4731
23670	21140
23670	29937
4912	6531
4912	20069
4912	20666
4912	23339
17151	9341
17151	25019
17151	26188
14708	3409
14708	11431
11707	16169
11707	16825
11707	17154
8009	10230
8009	28295
8009	31269
19307	3091
19307	11656
19307	25385
367	2687
367	8189
11391	1461
11391	3437
11391	8978
12745	6778
12745	12164
9938	4724
9938	9946
9938	30939
5594	1106
5594	29195
3804	4727
3804	15582
3804	31138
18904	13202
18904	18058
18904	27463
21922	17465
23733	22795
23733	24966
23733	26314
23733	31633
352	2545
352	17141
352	21535
1086	16334
1086	29580
447	1148
447	28740
447	29515
590	12064
590	13871
590	18393
8652	14509
8652	27048
502	14874
502	20599
502	21116
502	31257
4717	1003
4717	11115
4717	18859
4717	21054
11903	8148
11903	26727
22178	12926
22178	14372
22178	19090
22178	29720
20250	11428
20250	19950
8261	7903
8261	12836
8261	18122
8261	24137
9274	17686
9274	19613
9274	30522
9274	31472
2034	17742
2034	27060
2034	30966
2731	11343
2731	13874
2731	14871
21644	10893
21644	18019
21644	21721
21644	25268
4722	2443
4722	3098
4722	6617
20849	14065
20849	14379
9244	4504
9244	7209
9244	17852
19719	3437
19719	5974
19719	15439
19719	26536
3308	3776
3308	7105
3308	19913
3308	23498
3308	27207
7799	1929
7799	14273
7799	15869
10364	977
10364	5883
10364	7209
10364	22228
10364	29829
9659	5536
9659	14656
9659	16938
9659	22197
2432	5265
2432	6248
2432	16743
20275	23383
17198	2016
17198	2506
17198	6946
17198	30538
17198	31299
914	22481
914	27933
914	29186
13736	1787
13736	19912
13736	30183
20237	4020
20237	11605
20237	19081
8472	8263
8472	11656
2055	3532
2055	6167
2055	17712
2055	23826
5554	1638
5554	1665
5554	5069
5554	5910
5554	9219
22130	484
22130	2131
22130	6661
854	14787
854	26432
854	30172
24108	3999
24108	4267
24108	13312
24108	14729
3591	11361
3591	17569
3591	22481
110	902
110	12465
110	17677
8846	4182
8846	5353
8846	7889
8846	16894
4031	31042
4031	31354
21275	2285
21275	4574
21275	7929
2099	10693
2099	13112
2099	22303
17933	5250
17933	23078
17933	27458
22796	7147
22796	19884
22796	25964
20296	7866
20296	10633
33	2450
33	9612
33	18388
1739	6845
1739	7660
1739	14671
20399	1579
20399	20554
20399	23683
19147	4464
19147	19410
10053	6235
10053	19497
12818	9875
12818	14448
12818	23512
22033	218
22033	9533
22033	18314
11327	9672
11327	12500
11327	26236
11327	27915
13966	7866
13966	14415
13966	24656
22826	2072
22826	4092
22826	4461
10188	2525
10188	19421
5461	6903
5461	9305
24010	5535
24010	23616
24010	26853
10745	3975
10745	16288
10745	18218
10745	29048
22496	5528
22496	27772
22496	29482
12004	8798
12004	20465
12004	20537
6531	14294
6531	14415
6531	22147
6531	24119
6531	30567
11374	456
11374	2912
11374	22594
20773	26861
20773	27953
12940	9651
12940	20235
12940	22248
6821	2970
6821	5789
6821	18924
6821	19333
8753	5297
8753	17690
8753	18516
24036	7918
24036	12095
24036	23079
196	2135
196	5562
196	8263
196	20038
12046	2671
12046	11507
12046	18571
12046	19372
12046	30572
21244	824
21244	2508
21244	22470
21244	28483
16985	6238
16985	9982
16985	20904
5750	3845
5750	7903
5750	10608
5750	19561
5011	20006
5011	26531
5011	30003
15801	5208
15801	7989
15801	22985
15801	23001
7685	12381
7685	14924
7685	28437
14288	10950
14288	21548
4528	3373
4528	7889
4528	23830
14909	10887
14909	25468
14909	27693
14909	27738
14909	30115
13012	6071
13012	15131
13012	23218
14825	3579
20794	7366
20794	14924
20794	31553
16760	13735
16760	23108
16760	23982
13321	6823
13321	9251
13321	22017
13321	31102
12851	10152
12851	25054
12851	26442
12851	26892
12887	13424
12887	15700
20642	6950
20642	10414
20642	13589
23698	9881
23698	9994
10457	7094
10457	9612
10457	27974
22653	1090
22653	1291
22653	13040
24252	3437
24252	16954
24252	23037
24252	27557
1802	2588
1802	7540
1802	7998
1802	24870
13597	13178
13597	13403
13597	22533
21079	8867
21079	19812
21079	29631
21079	30530
8625	5150
8625	18645
22994	15217
22994	16801
22994	17094
14726	9179
14726	10974
14726	15700
14726	19564
13323	1177
13323	31236
13323	31847
2367	20374
2367	23461
2367	28724
15710	255
15710	3576
15710	23838
19610	3505
19610	7903
19610	15740
200	11470
200	14930
200	21404
200	22046
5555	15738
23360	17869
23360	28308
5685	2339
5685	11372
5685	30183
5685	30586
23439	8110
23439	20853
6272	6432
6272	14286
6272	24059
13216	17041
13216	19671
13216	25078
22880	3820
22880	19744
18986	9906
19292	7186
19292	15432
6669	1954
6669	8288
6669	28052
19631	11468
19631	13460
19631	26219
3293	1272
3293	3630
3293	9269
15555	994
15555	10805
15555	12708
15555	17784
15555	19093
18899	8600
18899	14682
18899	15575
18899	27782
721	275
721	3783
721	6416
721	9172
12086	6109
12086	8773
12086	13612
12086	21094
12086	30945
6392	10702
6392	16253
6392	27347
20389	1461
20389	7807
20389	13559
20389	15121
7897	9881
7897	27565
22910	18464
22910	20659
22910	27491
23049	14964
23049	23844
23049	24489
23049	24843
23049	24929
5803	4353
5803	22160
16711	654
16711	2368
16711	3250
16711	15023
8103	11018
8103	27668
8103	31579
1788	19234
1788	21279
1788	25964
5884	30710
20797	11466
7518	3118
7518	3671
7518	10143
7518	28289
12657	7882
12657	22243
12657	25026
24588	4819
24588	14177
24588	20600
24588	25315
15592	11973
15592	23659
15592	30407
16948	6515
16948	13627
16948	14481
16948	19116
16948	27495
17576	4042
17576	4092
17576	14618
17576	27005
10077	10748
10077	17789
10077	21692
10077	22481
4152	3568
4152	3989
5672	190
5672	15919
5672	17444
16390	10048
16390	16253
16390	24558
8210	7040
8210	11435
8210	16152
18744	16036
18744	22017
18744	29482
19948	19626
19948	30781
11892	9513
11892	19614
11892	24228
11892	29461
2889	2426
2889	17959
2889	31544
1751	11119
1751	26892
8106	21184
8106	24141
10884	10409
10884	18541
10884	23276
10289	214
10289	11463
10289	28919
8273	10635
8273	19410
8273	20528
1809	6615
1809	6838
1809	28174
3903	7769
3903	19122
3903	21930
3903	27244
4278	25385
4278	26110
4278	30543
18721	6862
18721	14132
18721	30727
17936	272
17936	12069
17936	18280
17960	461
17960	6392
17960	12057
10290	7799
10290	17161
10290	19880
8183	134
8183	17217
8183	27308
3184	5548
3184	7227
3184	27760
3184	28519
5087	20144
5087	23687
10877	9139
10877	14193
10877	19487
10877	31469
4231	1891
21317	28207
21317	31517
5061	18615
5061	19932
5061	28478
14020	9801
14020	16788
14020	23781
2466	8394
2466	14650
2466	30517
554	12809
554	22138
19974	12850
19974	17318
19974	27541
18600	10765
18600	19853
18600	23367
18600	24639
19200	14645
19200	16717
19200	24620
19200	26284
19200	30567
16965	9172
16965	18314
16965	25531
19035	5151
19035	10594
19035	21630
893	672
893	8413
893	17911
24147	8930
24147	20900
24147	28992
19944	11988
19944	20666
19944	21429
19944	29527
6999	4695
6999	19365
6999	25787
6999	30543
11874	1431
11874	16806
11874	17273
11874	20908
17679	3367
17679	21533
20667	1979
20667	6634
20667	19778
20667	30598
21431	3250
21431	20536
3141	7021
3141	26767
22734	15529
22734	21948
22734	29298
14777	14135
14777	15615
1299	8265
1299	18258
9840	13410
9840	21156
17444	18522
17444	22857
17444	27347
3276	17115
3276	20899
3276	21270
3276	29482
22923	986
22923	18571
17669	13439
17669	18359
17669	22669
16949	6556
16949	26427
24246	15511
24246	28882
17778	25009
13762	5101
13762	15387
13762	16115
16	5493
16	14930
16	22286
13863	11837
13863	13474
13863	26437
2965	1382
2965	15024
13294	4928
13294	10600
13294	15207
13294	22683
13105	275
13105	2354
13105	7889
13105	28856
4002	6885
4002	18881
4002	22301
4002	23429
4002	30543
23997	2040
23997	18991
3326	3886
3326	12003
3326	14161
15441	7179
15441	8003
15441	11322
15441	25369
15441	28464
21022	22838
21022	25111
21022	27982
2191	1941
2191	30369
2191	30560
8640	14930
8640	20927
8640	23558
19499	20604
18607	8109
18607	20508
18607	27005
18607	27771
18607	29482
7928	4464
7928	5758
7928	17695
7928	26886
2070	6489
2070	10478
2070	11305
2070	19784
2070	31616
5318	29556
5318	31498
16894	9533
16894	10238
16894	27668
10908	15736
10908	16816
10908	27736
2	3484
2	7998
2	10398
2	14160
2	28237
9409	13658
9409	16270
9409	30506
12379	4669
12379	11499
12379	11587
12379	17257
21470	5366
21470	8991
21470	26271
2445	14276
2445	23102
2445	24315
2445	31206
18561	9531
18561	17071
18561	17215
24307	2266
24307	16962
24307	18328
11128	19671
11128	28003
18732	7502
18732	7603
709	26110
1926	12634
1926	29096
2400	14159
2400	29652
2400	30165
22379	4050
22379	4485
22379	15372
15216	5012
15216	12732
15216	13181
15216	13261
4674	9725
4674	12678
4674	18636
4674	25806
15347	163
15347	7629
15347	28190
11018	4367
11018	17612
11018	20465
7708	14956
19291	926
19291	18677
19291	31303
16557	5854
16557	18510
16557	21536
16557	29392
20883	13854
20883	14682
20883	14787
20883	14924
20883	29858
9977	716
9977	797
9977	22937
7915	3469
7915	23157
7915	29655
11451	1422
11451	9812
11451	11172
11451	23566
11451	27325
4861	6642
4861	31878
17677	11680
17677	15948
17677	16689
9552	930
9552	3731
9552	26586
19115	1970
19115	3548
19115	19161
19115	19410
14837	1461
14837	11866
299	14686
299	29482
320	16810
320	25049
320	27347
320	27979
6629	22140
6629	31133
2225	23475
2225	26379
10780	75
10780	275
10780	5353
16850	94
16850	1096
16850	2602
16850	6859
6983	12057
24799	9554
24799	14736
24799	21630
2512	5663
2512	8903
2512	13533
13250	30062
12744	5273
12744	12726
12744	29750
21137	9076
21137	16312
17069	1626
17069	8074
17069	25479
17069	25951
11345	6431
11345	27600
10946	15746
10946	27952
8013	4978
8013	9271
8013	9518
20595	8003
20595	12310
20595	25325
24629	11837
24629	14768
24629	22268
6194	7721
6194	7841
6611	9612
6611	13871
6611	23940
22186	14294
22186	22616
22186	22958
22186	24119
24039	3800
24039	5932
19886	16678
10467	11617
2591	4672
2591	21397
9696	3868
9696	10389
9696	16264
9696	20465
22253	1650
22253	12353
22253	18393
22253	27000
22253	27333
954	4391
954	9219
954	11548
954	30183
954	30904
23135	6977
23135	12134
2256	3200
2256	11201
2256	23118
2256	30405
14046	11843
14046	20613
14046	27463
14046	30819
1182	16934
1182	30180
4863	3524
4863	5395
4863	9776
4863	12211
5449	604
5449	14007
1834	2740
1834	6230
1834	12454
1834	22701
14278	1190
14278	4465
14278	5605
1653	17507
1653	18074
1653	24670
15880	5
15880	13137
15880	15736
2575	7693
2575	16430
2575	17356
7659	7724
7659	11463
7659	13104
7659	26442
12701	8877
12701	9845
12701	12502
11324	982
11324	5196
11324	6661
11324	28919
1030	28390
1030	29083
22924	12998
22924	14772
68	25016
68	27138
68	28243
18583	12202
18583	13158
18583	26892
24715	24748
24715	30913
3826	3206
3826	20740
3826	29482
10486	6465
10486	24383
22908	6661
22908	12497
22908	22379
22908	30035
22837	8402
22837	29482
8532	24209
23373	6369
23373	10521
23373	15128
6761	22414
6761	31598
12319	7867
12319	17956
12319	24005
12319	29548
23758	2140
23758	4411
23758	11313
24250	11433
24250	12342
24250	22170
12879	8330
12879	21338
12879	25874
15235	5296
15235	6827
15235	21286
4991	1245
4991	10787
12438	22596
4920	1593
4920	11431
4920	15066
18828	9627
18828	10415
18828	12748
7942	20666
7942	23640
7942	24041
7942	26262
20508	14930
20508	16156
20508	20792
20508	22694
21801	8766
21801	18719
21801	31456
117	20579
117	23210
12988	8871
12988	11008
12988	20173
12988	25787
12988	28483
14986	6314
14986	6821
14986	12608
22929	15014
22929	18651
22929	21930
22929	22728
13065	7804
13065	23777
13065	25554
9974	10925
9974	27249
9974	27584
9974	28758
18192	6230
18192	17828
18192	25077
18192	25225
1304	3787
1304	21812
1304	31848
17202	876
17202	11002
10794	2703
10794	4034
10794	13926
15704	6377
15704	6392
15704	14258
15704	17575
15069	11892
15069	20764
15069	27583
22688	7071
22688	21946
22688	22944
8321	21536
8321	21628
8321	29835
19718	5114
19718	8254
19718	22453
13993	265
13993	3067
13993	15836
8637	5069
8637	14959
8637	22847
8650	6855
8650	21375
18993	977
18993	5718
18993	8330
24546	1995
24546	7847
24546	27048
7701	4832
7701	22471
8322	1210
8322	15273
8322	16520
8322	26304
8322	26837
5869	17493
5869	22495
5869	26252
5869	31818
3451	2330
3451	4415
3451	31882
8296	2289
8296	17542
8296	19958
8716	2702
17019	6878
17019	11270
12687	6436
12687	6785
12687	8105
12687	28952
7446	19410
7446	26816
7446	29937
16614	3457
16614	8015
16614	30285
23877	19372
23877	27189
836	19627
836	23870
836	28757
23793	1984
23793	8596
17018	1948
17018	23504
18172	15074
18172	18571
2730	2112
19344	20258
19344	25066
19344	25191
21025	8212
21025	11424
21025	27541
10847	15454
10847	29410
17104	13832
17104	16719
16851	10370
16851	12217
16851	18374
16851	21223
16851	26512
2226	9525
2226	14566
2226	24695
21595	29552
21595	30360
15633	9319
15633	16954
15633	17717
15633	25130
13161	9434
13161	25623
10566	177
10566	18018
10566	18159
10566	18965
10566	22444
3191	8685
3191	30446
21793	5923
21793	11372
21793	18359
13644	30296
1207	5645
1207	12575
1207	18114
23779	6918
23779	12451
23779	14930
23779	18382
23779	24767
654	8648
654	29666
654	30795
15898	6661
15898	8105
15898	19213
20630	3613
20630	4464
20630	30543
7602	22141
7602	31785
21466	13729
21466	18639
21466	24239
21466	25685
3144	12136
3144	17938
3144	28856
23131	5993
23131	26126
13752	6403
13752	17785
13752	21859
13752	22714
3759	27848
3759	27896
3708	13695
3708	18571
17694	3752
17694	18226
19447	1667
19447	1877
19447	10191
19447	11038
8876	4173
8876	11782
8876	12671
8876	16260
20499	17419
20499	19107
19547	5648
17579	21704
17579	25906
17273	9652
17273	22894
13475	1380
13475	7880
13475	19410
22860	2033
22860	4643
22860	14787
22860	30540
23619	4
23619	8766
23619	11136
23619	21358
4296	4794
4296	19997
4296	21148
4296	24496
1303	3868
1303	8429
1303	11761
20810	13194
20810	16536
17876	25634
17876	31042
3223	2109
3223	3548
3223	14772
3223	16272
16814	4797
16814	6918
16814	18836
16814	24051
7863	10895
7863	21053
7863	24342
7863	24388
4339	6037
4339	7255
4339	15454
4339	30751
21246	9651
21246	30697
23080	5352
23080	12412
23080	16891
23080	19620
19260	14048
19260	27816
11879	11019
11879	24332
11879	26599
11879	27479
22395	4326
22395	12079
12509	2337
12509	12226
12509	22728
12509	25240
12509	26033
2078	3818
2078	18796
24362	30032
9609	13016
9609	26098
9609	29958
1752	5452
1752	16385
1752	23925
12280	31270
11727	6918
11727	23489
11727	29770
24808	4901
24808	16037
24808	16717
5589	14415
5589	27668
5589	31704
9546	7872
358	18669
358	20386
358	24823
15356	8645
15356	18180
15356	29482
21234	4824
21234	8025
3404	17191
2847	10451
2847	27565
20457	11451
20457	12549
20457	13460
20457	23681
20457	30014
5472	8944
5472	8972
5472	12781
18701	9635
18701	12340
18701	21581
7048	8910
7048	31504
13585	1249
13585	12211
13585	29018
16506	23481
16506	29373
